Resource,Region,Start Date,End Date,Days,Currency,Quantity,Osr Eligible Cost,Cost,Month-31,Year
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljts4bs2zqvlu5nm55lxwwdevcx5j2av7weenamzpkr444trps34t6a,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.3294,  0.1428,  0.1428,        4,       52
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrlbutj33dxd554e2oj3l7xt6v5trfx6fs3a33k6si5odgzz4nsv5q,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.3294,  0.1428,  0.1428,        4,       52
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrxxkegcxklu32vdvxox4mfisequa2aoxqj2r3m7bhsvrur43yoiuq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.3294,  0.1428,  0.1428,        4,       52
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljro5pcxnzib6qdjfaognvxff5esderpmar7vr75iufemyp3z63xviq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.3294,  0.1428,  0.1428,        4,       52
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrlszmssvj5hfypxyf4dcpp5oqidgn54q4we3y42g7gfnavymb3dma,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.3294,  0.1428,  0.1428,        4,       52
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrkbzhj37znzqv4iel4tkt7ewxvq5fpqjxzk4x6zpdaemruydqmjtq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.3294,  0.1428,  0.1428,        4,       52
ocid1.bootvolume.oc1.iad.abuwcljsichfw3q456aa3faxjqksgz4zsfq7f4ftvhftgxd7dgqhlb4r24na,us-ashburn-1,09/17/2025,09/17/2025,1,ILS, 10.3294,  0.1428,  0.1428,        4,       52
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrhjesqcekepaorfjqvoek3i4zcic7rbrmzyh67fv7kmnsdubf634q,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4148,  0.1433,  0.1433,        4,       52
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljr6jqteudwenifwzzdmddmxu6zwhzbq7volvz244bl2t2ta5lg4woa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4148,  0.1433,  0.1433,        4,       52
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrshilprnodtiyc27cs4xaq4icjpfybhlhjb6esu7consxztbogcyq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4148,  0.1433,  0.1433,        4,       52
ocid1.bootvolume.oc1.uk-london-1.abwgiljr6ztzq4zqukzgqrxxmd5ckozipdugkcuobf7epophow2m4w4u5rba,uk-london-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.uk-london-1.abwgiljr3easytxcjzu7d7bttlrefu44rbp3n7mholloyyxnkwsgk3vt7g2q,uk-london-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.uk-london-1.abwgiljrq54jbgm7shmwfac6qujrdtnj7stemy6t6lme75kf3pmpzx7v3yra,uk-london-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-milan-1.abwgsljrrlxcx6t4ean3z7umjobft73ofeobik2c2fqskmx5o7l3j3k67c3a,eu-milan-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-milan-1.abwgsljrwiljutgwplhgvfl4toe45nparlplb6yikzvtzzewytgqef7qbq7a,eu-milan-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-milan-1.abwgsljroftyzxh6kmj47oqnv2onxikk6ej3b5mu4i3qtdx37zdbcdczbqea,eu-milan-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-milan-1.abwgsljrcsqluzhkocnwd4abucspguk6p4udo7frfjaefsd3figuj52taf3q,eu-milan-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-milan-1.abwgsljrfro2ay7cmz3fdbwbpxacb6conuwxeuhzupfzfx4n77p2rop27wwa,eu-milan-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-milan-1.abwgsljrxyh3ixdlzfzuo4gkqikcwzg4g67ptjplpcywqj4p5j3pp5naomga,eu-milan-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-milan-1.abwgsljre3ylr5vdmhnnj7fqny543wempgfp47ede6wyy6bybtsc5jj5slka,eu-milan-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-milan-1.abwgsljrbh6ynvw6cm42mzeq23jw7fvocjrd5rtfoocwbn7jhssfyrrncjna,eu-milan-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-milan-1.abwgsljre3v64ilnlv37gl3uorkizcuiowq5byqv3to2u7uup643z3wabawa,eu-milan-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-milan-1.abwgsljrqkksu56u5av4dmagdezigyfxss3bkuxuwdrodebsvsozmzict6ea,eu-milan-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-milan-1.abwgsljrlnf4vw7n57q2gyulgcfhzigy2m7iywdpbh6pdrytrzm7jdjhb6pa,eu-milan-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-milan-1.abwgsljrjqlxsovv37x3yyt6g4ccqkf7hqxyvvlvr5oe46gigd7p37xwcz4a,eu-milan-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljs7qetzi7haev3tnswq7d3vc5cgsrdb2jm3gfifn3t33e44cccva3a,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljsp3hnrifw4xoasfjm2f5obxgs7tsd2grwese7v2ht7lckkvkh25sa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-amsterdam-1.abqw2ljrf27sebqy7ls5cvsshrf2gjcmzudhmdxw7cfkwnsc7atsu56rnw4a,eu-amsterdam-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrehmsrc5erx6br5blaazwpnqcrlbz2xhyc4jkh4o4sf4ia6n4u5mq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrdy2phaiaznow7y2ge5p6v7ruitwuvucbgo5qeravzecur3s6zfeq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljslwsg5w65s7fao3wvn3rsiw6gex4rdnjg5kjajdwosmoliez6zp5a,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljsh3w35la3xowkytanwvcoddrldf7nz4ggob3eatlvcfprefvdmohq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljs65gq6uvxhi5ny6yt3eg7fd2wj3lzxs44k5kcz2nz3pkxjkt2tt3a,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljszj6tirxpcaltgjpv2gpguk2y6ofmpsat5d2hk7u5sgzyp6wbz27q,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrevxcx52ksoxzg7w34rqn2q3ytiusongqc332t7yxus4joekdnf6q,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrue5ugiavuf6sb6gwizpu6ljhffdmyhmvf6nlspqyssl2xlyef75q,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrtpduvy2j6jeaqq2dykx4ud2kosskpz7cmdjfenff3qcg3i66pwaa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrv3ytt4pndx3ujene7x3jda7g5mpchk2agteleprmnpf4gpzymcda,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrohi2cu2kpvioqxrpecz6glte2mlcwz2qndn7wq65kgnfivcp7fgq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrwubkbcnjigych75j7q4slzgjrykl4y6yoekyxh5jb7pq3hllhiqa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrdt2kczko5ng2zk4ncbdkgx6a2kkxcba7rb3sirkamihzh5gj52ea,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljry3z35o6rdpmxjqyy2bwlbqeenyq35ehycvvn35we7gcru4snyegq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrsu7nzhg5ljgujsktf5z37arobncnbcuzuq3hkkuzv53oj6ctdwua,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrribh5osewn35s2mthczrj3yrsyyta4lvkrnttizcbnim5ai2gnwa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljtjdn5c4cliz3mbhtoy5s2a7kk42jsorgbyc6qznosot43iwiye5mq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-amsterdam-1.abqw2ljrcawh5m3mp2axxxiafcstqw7uy5bbxme4ezwi5wep74vxkvickzua,eu-amsterdam-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrccovtr2fxfmitqjavwzirfgmz3xzb3bkcqilnvb7atqoq4uojt7q,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrq5vuieftzi3nawg3jboxsiq5ntw2hryqk5ll6e6sqbgbrzrn626a,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrgd6naizoz5ujyxmhi2nlejaak4oq2h2hff2eisbx3dhv5u2ncuxa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljr45amzedbj6lbbjqtv47ek4tksocz5vx7ew6rwt6d6dqpt6fuswua,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrygliskppmbdupsf5s7ofgilupevixc5uewykqd6pplzxosrvmfla,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrqfo4hrxraun2rl2j5fh5su2s7raeycpqpo6remklheoxapj5442a,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrc2lshq5jnochntxfjmp7xa4gbsnj3j3xkguph3ikyux7ilzxsbtq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljruple2jjxhgsnixwki4scz44bhwwfrilkftrp7figp6xmee7x3blq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljsyyc7akt4ewu4qqyamxlvwzfrtor7xknytquz5o6vnhf22wwqaboa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljs6nhxiamfyvnk6uzqpynoh4scfh2y47xjdmh6bylgj5idnmvbe3pq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljreth6h4sgsrfh4hoxz3nbrg3gh7kqpccfkiz3ribr7wdzo25lzulq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 10.4234,  0.1441,  0.1441,        4,       53
